,Player ID,Batting Score,Bowling Score,Final Keeper Score,Final Fielding Score,Allround Score,Batsmen Score,Bowler Score,Allrounder Score,Keeper Score
82,30745,43.577954545454546,0.0,4.16,25.72,21.788977272727273,41.792159090909095,1.286,22.575181818181818,15.985386363636362
83,30750,54.119090909090914,0.0,6.106666666666667,54.78,27.059545454545457,54.185181818181825,2.7390000000000003,32.60363636363637,20.510393939393943
84,30873,34.96701203208556,71.53175265828251,3.6800000000000006,29.159999999999997,53.24938234518404,34.38631082887701,69.41316502536839,48.431505876147234,13.066103609625669
85,30912,45.27679144385027,0.0,2.666666666666667,14.8,22.638395721925136,42.22911229946524,0.7400000000000001,21.07071657754011,15.449704099821748
86,30923,26.992867647058823,68.3372615629339,4.133333333333334,31.199999999999996,47.66506460499636,27.413580882352942,66.4803984847872,44.37205168399709,10.99119362745098
87,30934,50.31150401069518,0.0,4.133333333333334,34.699999999999996,25.15575200534759,48.75035360962566,1.7349999999999999,27.064601604278074,17.986784536541887
88,30938,50.567647058823525,49.975481256332316,0.0,0.0,50.27156415757792,45.510882352941174,47.4767071935157,40.21725132606234,15.170294117647057
89,30954,31.347132352941173,0.0,8.0,34.2,15.673566176470587,31.632419117647057,1.7100000000000002,19.378852941176472,15.004139705882352
90,30999,0.0,56.0347927612376,0.0,0.0,28.0173963806188,0.0,53.233053123175715,22.41391710449504,0.0
91,31025,20.90647058823529,72.03850101575362,3.0266666666666673,20.619999999999997,46.47248580199446,20.877823529411764,69.46757596496595,41.30198864159557,8.390607843137253
92,31034,46.632092245989305,0.0,5.0,37.2,23.316046122994653,45.688883021390374,1.8600000000000003,26.092836898395724,17.48962767379679
93,31036,40.31233288770053,0.0,94.76,30.0,20.156166443850264,39.281099598930474,1.5,22.12493315508021,78.42569986631015
94,31038,34.178161764705884,0.0,65.54333333333332,30.0,17.089080882352942,33.760345588235296,1.5,19.671264705882354,56.13378186274509
95,31048,0.0,50.42420830401126,4.44,20.68,25.21210415200563,2.068,48.936997888810694,24.305683321604505,3.108
96,31107,21.96845588235294,81.83728813559321,1.8933333333333335,12.02,51.90287200897308,20.97361029411765,78.34642372881355,43.92629760717847,7.915870098039216
97,31778,31.692352941176473,0.0,0.0,0.0,15.846176470588237,28.523117647058825,0.0,12.67694117647059,9.507705882352942
98,31808,7.451911764705883,36.946527894353984,3.333333333333333,15.7,22.199219829529934,8.276720588235294,35.88420149963628,20.89937586362395,4.568906862745098
99,31820,24.241985294117644,78.42527898761485,1.9333333333333333,20.599999999999998,51.33363214086624,23.877786764705878,75.5340150382341,45.186905712693,8.625928921568626
100,32091,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
101,32102,5.667499999999999,0.0,14.583333333333332,30.0,2.8337499999999993,8.100749999999998,1.5,8.267,11.908583333333333
102,32130,28.985294117647058,67.51646765062178,5.173333333333334,28.18,48.25088088413442,28.904764705882354,65.54964426809069,44.23670470730754,12.31692156862745
103,32168,15.342941176470587,0.0,0.0,0.0,7.671470588235294,13.808647058823528,0.0,6.137176470588235,4.602882352941176
104,32179,39.25698529411765,0.0,34.35666666666667,30.0,19.628492647058824,38.33128676470589,1.5,21.70279411764706,35.826762254901965
105,32192,32.32852941176471,0.0,6.666666666666666,31.4,16.164264705882356,32.23567647058824,1.57,19.211411764705886,14.36522549019608
106,32201,29.406397058823526,0.0,6.666666666666666,32.8,14.703198529411763,29.745757352941176,1.64,18.32255882352941,13.488585784313724
107,32226,21.13941176470588,60.05553269003782,1.8933333333333335,9.219999999999999,40.59747222737185,19.947470588235294,57.51375605553593,34.32197778189749,7.667156862745097
108,32231,41.17377673796791,0.0,1.3333333333333335,6.7,20.586888368983956,37.726399064171126,0.335,17.809510695187164,13.285466354723708
109,32242,44.04113636363636,0.0,34.69,30.0,22.02056818181818,42.63702272727273,1.5,23.616454545454545,37.495340909090906
110,32249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
111,32283,47.65060828877005,0.0,3.333333333333333,22.7,23.825304144385026,45.15554745989305,1.135,23.60024331550802,16.62851581996435
112,32323,42.98823529411764,81.86677015313431,2.8,31.5,62.42750272362598,41.83941176470588,79.34843164547759,56.24200217890079,14.856470588235291
113,32345,26.11558823529412,79.76771848605212,3.08,39.76,52.941653360673115,27.480029411764708,77.76733256174951,50.305322688538496,9.990676470588234
114,32346,30.06039438502674,0.0,29.416666666666668,30.0,15.03019719251337,30.054354946524068,1.5,18.024157754010695,29.609784982174688
115,32391,29.899291443850267,64.59821714201807,1.3333333333333335,8.1,47.248754292934166,27.71936229946524,61.77330628491717,39.41900343434733,9.903120766488414
116,32498,50.17272727272727,57.36444614932879,4.04,30.08,53.768586711028036,48.16345454545455,56.00022384186235,49.03086936882243,17.87981818181818
117,32540,20.348382352941176,0.0,0.0,0.0,10.174191176470588,18.31354411764706,0.0,8.13935294117647,6.104514705882353
118,32685,47.00623663101605,81.29083341435995,2.36,25.32,64.14853502268801,44.83761296791445,78.49229174364196,56.38282801815041,15.753870989304815
119,32965,27.70382352941176,72.56596025372421,2.146666666666667,17.36,50.13489189156799,26.669441176470585,69.805662241038,43.5799135132544,9.813813725490194
120,32966,26.603676470588237,63.45730467181632,4.800000000000001,27.9,45.03049057120228,26.733308823529413,61.6794394382255,41.604392456961826,11.341102941176471
121,32973,0.0,0.0,13.333333333333332,30.7,0.0,3.0700000000000003,1.5350000000000001,6.140000000000001,9.333333333333332
122,33034,12.143382352941178,0.0,6.666666666666666,31.4,6.071691176470589,14.06904411764706,1.57,11.137352941176472,8.309681372549019
123,33044,19.436470588235295,68.91879712966949,2.04,14.78,44.17763385895239,18.970823529411767,66.21185727318601,38.29810708716192,7.2589411764705885
124,33058,36.780594919786104,0.0,0.9866666666666668,5.84,18.390297459893052,33.6865354278075,0.292,15.880237967914441,11.724845142602497
125,33066,40.586925133689846,0.0,1.7333333333333336,9.899999999999999,20.293462566844923,37.518232620320866,0.49499999999999994,18.214770053475938,13.389410873440287
126,33085,0.0,52.28888888888889,0.0,0.0,26.144444444444446,0.0,49.67444444444445,20.915555555555557,0.0
127,33120,38.47203877005347,0.0,7.613333333333333,32.8,19.236019385026736,37.904834893048125,1.64,21.94881550802139,16.870944964349373
128,33127,33.26566176470588,0.0,27.323333333333334,30.0,16.63283088235294,32.93909558823529,1.5,19.306264705882356,29.1060318627451
129,33129,22.68705882352941,71.73333333333333,0.0,0.0,47.21019607843137,20.41835294117647,68.14666666666666,37.7681568627451,6.806117647058822
130,33141,59.540561497326195,0.0,4.2666666666666675,31.099999999999998,29.770280748663097,56.69650534759358,1.555,30.036224598930477,20.848835115864524
131,33151,37.245,41.283116883116875,17.773333333333333,32.8,39.26405844155843,36.8005,40.85896103896103,37.971246753246746,23.61483333333333
132,33152,0.0,0.0,9.48,30.0,0.0,3.0,1.5,6.0,6.636
133,33335,71.87897727272727,0.0,6.093333333333334,97.42,35.939488636363635,74.43307954545455,4.871,48.23559090909091,25.829026515151515
134,33816,26.65036764705882,53.75156938512643,3.1733333333333333,17.779999999999998,40.20096851609263,25.76333088235294,51.95299091587011,35.7167748128741,10.21644362745098
135,33891,0.0,71.8196138211382,0.0,0.0,35.9098069105691,0.0,68.22863313008129,28.727845528455283,0.0
136,33943,43.951477272727274,50.49682839019373,2.5733333333333337,15.78,47.2241528314605,41.13432954545455,48.76098697068404,40.9353222651684,14.986776515151515
137,33949,46.64,66.16205665439735,1.4533333333333336,11.440000000000001,56.401028327198674,43.12,63.42595382167748,47.40882266175895,15.009333333333332
138,33952,19.640294117647056,61.69045746269508,2.4133333333333336,12.259999999999998,40.66537579017107,18.90226470588235,59.21893458956032,34.98430063213686,7.58142156862745
139,33958,24.398823529411768,0.0,0.0,0.0,12.199411764705884,21.958941176470592,0.0,9.759529411764708,7.31964705882353
140,33963,27.36176470588235,62.81267346071579,4.053333333333334,23.14,45.087219083299075,26.939588235294117,60.82903978768,40.69777526663926,11.045862745098038
141,33975,51.11048128342245,70.58671036810951,3.600000000000001,44.2,60.84859582576598,50.419433155080206,69.26737484970403,57.51887666061279,17.853144385026734
142,34019,35.67,40.52521893932868,4.44,20.68,38.09760946966434,34.171,39.53295799236224,34.614087575731475,13.809000000000001
143,34028,64.81455882352941,0.0,1.9733333333333336,22.88,32.407279411764705,60.62110294117647,1.144,30.501823529411766,20.825700980392156
144,34057,0.0,40.907005117800935,0.0,0.0,20.453502558900468,0.0,38.861654861910885,16.362802047120375,0.0
145,34059,49.600461229946525,63.551981578699845,3.2533333333333334,37.739999999999995,56.576221404323185,48.41441510695187,62.26138249976485,52.808977123458554,17.15747170231729
146,34074,8.926764705882352,61.620623412034455,5.826666666666667,31.120000000000005,35.273694058958405,11.146088235294117,60.095592241432726,34.44295524716673,6.756696078431372
147,34078,42.725715240641705,45.2421930419156,6.666666666666666,36.3,43.98395414127865,42.08314371657754,44.795083389819816,42.44716331302292,17.48438123885918
148,34085,14.940000000000001,55.578961209730444,3.7999999999999994,18.499999999999996,35.259480604865225,15.296000000000001,53.725013149243914,31.90758448389218,7.1419999999999995
149,34086,14.001176470588238,0.0,0.0,0.0,7.000588235294119,12.601058823529414,0.0,5.600470588235296,4.2003529411764715
150,34102,100.0,0.0,4.786666666666666,88.73999999999998,50.0,98.874,4.436999999999999,57.748,33.35066666666667
151,34103,58.13329545454545,0.0,3.8533333333333335,46.739999999999995,29.066647727272724,56.9939659090909,2.3369999999999997,32.60131818181818,20.137321969696966
152,34105,37.04333556149733,94.8860398860399,1.866666666666667,30.799999999999997,65.9646877237686,36.41900200534759,91.68173789173791,58.931750179014884,12.419667335115864
153,34109,13.233529411764705,0.0,0.0,0.0,6.616764705882352,11.910176470588235,0.0,5.2934117647058825,3.970058823529411
154,34118,29.907379679144384,66.97428605739532,1.6666666666666665,8.2,48.44083286826985,27.736641711229947,64.03557175452555,40.392666294615886,10.138880570409981
155,34136,12.593529411764704,0.0,13.333333333333332,30.7,6.296764705882352,14.404176470588235,1.5350000000000001,11.177411764705884,13.111392156862744
156,34211,32.62735294117647,48.33953488372093,5.333333333333334,25.4,40.4834439124487,31.90461764705882,47.19255813953488,37.46675512995896,13.521539215686275
157,34214,28.185882352941174,58.51048555122746,5.333333333333334,26.8,43.34818395208432,28.047294117647056,56.92496127366609,40.03854716166746,12.189098039215686
158,34264,11.343529411764704,66.54573643410853,6.666666666666666,31.4,38.94463292293662,13.349176470588235,64.7884496124031,37.4357063383493,8.069725490196078
159,34274,15.442941176470587,67.34401151898767,1.7866666666666668,12.94,41.39347634772913,15.192647058823528,64.62381094303828,35.70278107818331,5.883549019607843
160,35263,82.95738636363636,0.0,5.08,85.85999999999999,41.47869318181818,83.24764772727272,4.292999999999999,50.35495454545454,28.44321590909091
161,35280,21.925882352941176,66.32345488101035,2.9866666666666672,22.54,44.12466861697576,21.98729411764706,64.13428213695983,39.807734893580616,8.66843137254902
162,35281,26.736470588235292,0.0,20.0,32.1,13.368235294117646,27.272823529411763,1.6050000000000002,17.114588235294118,22.020941176470586
163,35320,100.0,0.0,4.093333333333333,88.42,50.0,98.842,4.421,57.684,32.86533333333333
164,35390,0.0,0.0,8.88,31.4,0.0,3.14,1.57,6.28,6.216
165,35565,42.74760026737968,0.0,4.84,24.58,21.37380013368984,40.930840240641714,1.229,22.015040106951872,16.212280080213905
166,35582,49.092954545454546,0.0,10.059999999999999,39.12,24.546477272727273,48.095659090909095,1.956,27.46118181818182,21.769886363636363
167,35627,34.725,53.61578575791469,6.666666666666666,31.4,44.170392878957344,34.3925,52.50499647001896,41.61631430316588,15.084166666666667
168,35654,56.971864973262036,0.0,3.88,43.36,28.485932486631018,55.610678475935835,2.168,31.460745989304815,19.807559491978612
169,35656,22.008529411764705,39.90064674840297,3.546666666666667,18.76,30.954588080083838,21.683676470588235,38.84361441098282,28.51567046406707,9.085225490196077
170,35657,0.0,75.13333333333333,0.0,0.0,37.56666666666666,0.0,71.37666666666665,30.05333333333333,0.0
171,35673,42.08117647058823,73.94545454545454,5.333333333333334,26.8,58.013315508021385,40.55305882352941,71.58818181818181,51.77065240641711,16.357686274509803
172,35712,32.41512700534759,0.0,1.6,9.299999999999999,16.207563502673796,30.103614304812833,0.46499999999999997,14.826050802139036,10.844538101604277
173,35713,24.083823529411763,0.0,28.383333333333333,30.0,12.041911764705882,24.67544117647059,1.5,15.633529411764705,27.093480392156863
174,35731,26.971985294117644,60.358936848592016,2.5733333333333337,15.78,43.66546107135483,25.85278676470588,58.129990006162416,38.088368857083864,9.892928921568627
175,35805,36.967526737967916,0.0,5.0,26.7,18.483763368983958,35.94077406417113,1.335,20.127010695187167,14.590258021390374
176,35933,51.71296791443851,0.0,6.666666666666666,30.7,25.856483957219254,49.61167112299466,1.5350000000000001,26.825187165775404,20.180557040998217
177,35939,26.034044117647056,72.14933793064648,2.96,14.719999999999999,49.09169102414677,24.902639705882354,69.27787103411416,42.21735281931742,9.882213235294117
178,36054,36.19083556149732,50.041569323913976,3.333333333333333,17.1,43.11620244270565,34.28175200534759,48.394490857718274,37.91296195416452,13.190584001782529
179,36064,0.0,68.57625617441663,1.8933333333333335,9.219999999999999,34.288128087208314,0.9219999999999999,65.60844336569579,29.274502469766652,1.3253333333333335
180,36069,37.67,0.0,25.68333333333333,30.0,18.835,36.903000000000006,1.5,21.068,29.279333333333327
181,36075,42.61348930481284,0.0,3.1733333333333333,21.279999999999998,21.30674465240642,40.480140374331555,1.0639999999999998,21.301395721925136,15.005380124777185
182,36078,3.255,54.645302309183855,4.44,21.38,28.95015115459193,5.0675,52.982037193724665,27.436120923673545,4.0845
183,36080,0.0,67.5464480874317,0.0,0.0,33.77322404371585,0.0,64.16912568306012,27.01857923497268,0.0
184,36084,86.04352272727273,0.0,4.2,84.0,43.021761363636365,85.83917045454547,4.2,51.2174090909091,28.75305681818182
185,227712,23.264558823529413,49.03621711114572,1.0133333333333334,5.26,36.150387967337565,21.46410294117647,46.847406255588425,29.97231037387005,7.688700980392157
186,234675,58.56056818181818,79.65918293210662,5.04,75.17999999999999,69.1098755569624,60.22251136363636,79.43522378550128,70.32390044556992,21.09617045454545
187,236779,15.695294117647059,71.15987455625931,3.24,27.88,43.42758433695319,16.913764705882354,68.99588082844635,40.31806746956255,6.976588235294117
188,237095,37.8194385026738,0.0,7.053333333333334,36.3,18.9097192513369,37.66749465240642,1.815,22.38777540106952,16.283164884135473
189,253802,100.0,0.0,7.040000000000001,100.0,50.0,100.0,5.0,60.0,34.928
190,272994,18.274558823529414,67.53509955570182,3.333333333333333,15.7,42.90482918961562,18.017102941176475,64.94334457791672,37.463863351692495,7.815700980392157
191,277916,60.87608288770053,0.0,7.346666666666668,63.599999999999994,30.438041443850263,61.14847459893048,3.1799999999999997,37.07043315508021,23.405491532976825
192,277955,0.0,70.82534006293011,2.213333333333334,11.360000000000001,35.412670031465055,1.1360000000000001,67.85207305978359,30.602136025172044,1.5493333333333337
193,279810,34.47882352941176,0.0,26.35,30.0,17.23941176470588,34.03094117647059,1.5,19.791529411764706,28.78864705882353
194,290630,52.90306818181818,0.0,4.586666666666666,27.639999999999997,26.45153409090909,50.37676136363636,1.382,26.689227272727273,19.081587121212117
195,290716,60.01795454545454,0.0,6.106666666666667,50.58,30.00897727272727,59.07415909090909,2.529,34.12318181818182,22.28005303030303
196,290727,37.53,30.04583333333333,0.0,0.0,33.78791666666667,33.777,28.543541666666663,27.030333333333335,11.259
197,310958,40.7525,41.148736605641034,2.666666666666667,12.7,40.950618302820516,37.947250000000004,39.72629977535898,35.30049464225641,14.092416666666667
198,317293,0.0,57.501661952563175,0.0,0.0,28.750830976281588,0.0,54.62657885493501,23.00066478102527,0.0
199,317784,0.0,51.81350599687119,3.333333333333333,15.7,25.906752998435596,1.57,50.00783069702763,23.86540239874848,2.333333333333333
200,326016,36.39348262032086,72.22938194853366,3.2133333333333334,34.75999999999999,54.311432284427255,36.23013435828877,70.35591285110696,50.401145827541804,13.167378119429593
201,326017,12.078529411764706,0.0,4.44,20.68,6.039264705882353,12.938676470588234,1.034,8.967411764705883,6.7315588235294115
202,360911,23.84235294117647,57.362957652516855,1.48,7.359999999999999,40.60265529684666,22.19411764705882,54.86280976989101,33.95412423747733,8.18870588235294
203,376116,25.94088235294118,67.86961031841568,4.013333333333334,33.459999999999994,46.90524633567843,26.692794117647065,66.1491298024949,44.21619706854274,10.591598039215688
204,378496,0.0,63.133333333333326,0.0,0.0,31.566666666666663,0.0,59.97666666666666,25.25333333333333,0.0
205,390484,0.0,73.02105263157895,1.6666666666666665,8.2,36.51052631578948,0.82,69.78,30.848421052631583,1.1666666666666665
206,398438,40.965,0.0,5.333333333333334,25.4,20.4825,39.408500000000004,1.27,21.466,16.022833333333335
207,398439,32.938235294117646,0.0,0.0,0.0,16.469117647058823,29.644411764705882,0.0,13.17529411764706,9.881470588235294
208,422108,67.49636363636363,0.0,38.656666666666666,37.7,33.74818181818181,64.51672727272727,1.8850000000000002,34.53854545454545,47.30857575757575
209,424377,24.78205882352941,49.4439175670268,13.333333333333332,30.7,37.112988195278106,25.37385294117647,48.506721688675455,35.83039055622248,16.767950980392154
